
---Sample 0 START---
[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

[(4138244195, (-1, -1, -4, -5, 0, -1, 15, -3)), (4138244195, (6, 1, 5, 4, 11, 19, 21, 0)), (4138244793, (-3, -2, -9, 0, -1, -2, -3, 7)), (4138244793, (-7, -2, -5, -3, -5, -8, -11, -22)), (4138257806, (0, -2, -2, -1, -3, -8, -10, -5)), (4138257806, (-3, -7, -4, -4, -3, 6, -4, 8)), (4138265948, (6, 14, 7, 3, 3, 5, 21, -2)), (4138265948, (-2, -1, -3, -5, -4, -5, -11, 7))]

